ActualRel ActualDeg KINGDeg IBD1 IBD2 ERSADeg ERSARel PONDDeg
MHS 2 2 0.5295 0.0028 3 CO 2 
MHS 2 2 0.423 0.0032 3 CO 2 
MHS 2 2 0.5065 0.001 3 CO 2 
PO PO PO 0.9905 0.0066 ERSAdeg ERSArel PO 
PO PO PO 0.9815 0.015 PO PO PO 
PO PO PO 0.9883 0.0097 PO PO PO 
PO PO PO 0.989 0.0082 PO PO PO 
PO PO PO 0.9934 0.0062 PO PO PO 
PO PO PO 0.9862 0.0131 PO PO PO 
GP 2 2 0.5438 0.0165 2 HS 2 
GP 2 2 0.556 0.01 2 HS 2 
GGP 3 3 0.3199 0.0048 3 CO 3 
GP 2 2 0.5967 0.01 2 HS 2 
PO PO PO 0.9718 0.0278 PO PO PO 
GP 2 2 0.5231 0.0132 2 HS 2 
PO PO PO 0.967 0.0314 PO PO PO 
PO PO PO 0.9925 0.0059 PO PO PO 
PO PO PO 0.9826 0.0161 PO PO PO 
MHS 2 2 0.5351 0.0029 2 HS 2 
MHS 2 2 0.5323 0.0071 2 HS 2 
PO PO PO 0.9816 0.0177 PO PO PO 
GP 2 2 0.5443 0.0086 2 HS 2 
GP 2 2 0.4881 0.004 2 HS 2 
GP 2 2 0.5521 0.0083 3 CO 2 
PO PO PO 0.9795 0.0194 PO PO PO 
GP 2 2 0.5124 0.0113 2 HS 2 
PO PO PO 0.98 0.0176 PO PO PO 
PO PO PO 0.988 0.011 PO PO PO 
PO PO PO 0.968 0.0289 PO PO PO 
PO PO PO 0.9713 0.0244 PO PO PO 
PO PO PO 0.9842 0.0151 PO PO PO 
MHS 2 2 0.5629 0.0103 2 HS 2 
MHS 2 2 0.6155 0.0168 2 HS 2 
FS FS FS 0.4772 0.2931 FS FS FS 
MHS 2 2 0.557 0.0039 3 CO 2 
MHS 2 2 0.584 0.0168 2 HS 2 
MHS 2 2 0.5939 0.0091 2 HS 2 
MHS 2 2 0.5182 0.0123 2 HS 2 
MHS 2 2 0.5601 0.0044 2 HS 2 
MHS 2 2 0.515 0.0059 3 CO 2 
PO PO PO 0.9909 0.009 PO PO PO 
GP 2 2 0.5889 0.0036 2 HS 2 
GP 2 2 0.524 0.0019 2 HS 2 
GP 2 2 0.568 0.0082 2 HS 2 
GP 2 2 0.5472 0.0015 2 HS 2 
PO PO PO 0.9828 0.0139 ERSAdeg ERSArel PO 
PHS 2 2 0.5485 0.0055 2 AV 2 
HV 3 2 0.3548 0.0167 3 CO 3 
HV 3 3 0.2958 0.0043 3 CO 3 
HV 3 3 0.3362 0.007 3 CO 3 
HV 3 3 0.3129 0.0034 3 HV 3 
PO PO PO 0.9868 0.0119 PO PO PO 
PO PO PO 0.9867 0.0122 PO PO PO 
PHS 2 2 0.5273 0.0145 2 AV 2 
PO PO PO 0.9758 0.0223 PO PO PO 
PO PO PO 0.9747 0.0218 PO PO PO 
PO PO PO 0.9756 0.0222 PO PO PO 
GP 2 2 0.5041 0.0167 2 HS 2 
PO PO PO 0.984 0.0151 PO PO PO 
PHS 2 2 0.4443 0.0912 2 HS 2 
HV 3 2 0.3646 0.002 3 CO 3 
PHS 2 2 0.4621 0.0082 2 AV 2 
PHS 2 2 0.461 0.1227 2 HS 2 
HV 3 2 0.4062 0.0041 3 CO 3 
PHS 2 2 0.6151 0.0093 FS FS 2 
PHS 2 2 0.5603 0.0029 2 AV 2 
HV 3 3 0.3096 0.0012 3 CO 3 
PO PO PO 0.9926 0.0067 PO PO PO 
PO PO PO 0.9803 0.0179 PO PO PO 
PHS 2 2 0.5614 0.0067 ERSAdeg ERSArel 2 
PO PO PO 0.9897 0.0094 PO PO PO 
GP 2 2 0.4906 0.0023 2 HS 2 
GP 2 2 0.5909 0.0012 2 HS 2 
GP 2 2 0.4978 0.0033 2 HS 2 
PO PO PO 0.9692 0.0287 PO PO PO 
GP 2 2 0.5136 0.0032 2 HS 2 
GGP 3 3 0.311 0.0011 3 CO 3 
GP 2 2 0.5081 0.0136 2 AV 2 
GP 2 2 0.5152 0.0101 2 HS 2 
GP 2 2 0.4723 0.0094 2 GP 2 
PO PO PO 0.9769 0.0218 PO PO PO 
PO PO PO 0.98 0.0184 PO PO PO 
GP 2 2 0.5894 0.0116 2 AV 2 
PO PO PO 0.9632 0.034 PO PO PO 
PHS 2 2 0.5187 0.0114 2 HS 2 
HV 3 3 0.2832 0.0043 3 CO 3 
HV 3 3 0.2967 0.0 3 CO 3 
HV 3 3 0.2856 0.0043 3 CO 3 
PHS 2 2 0.5101 0.0123 2 AV 2 
HV 3 3 0.2713 0.0034 3 CO 3 
HC 4 4 0.1597 0.0 4 NA 4 
HV 3 3 0.3338 0.0025 3 CO 3 
HC 4 3 0.2214 0.0017 4 NA 4 
HV 3 3 0.2871 0.0 3 CO 3 
HC 4 3 0.2075 0.0 4 NA 4 
HV 3 3 0.3427 0.0041 3 CO 3 
PHS 2 2 0.6222 0.0203 2 AV 2 
HV 3 3 0.3368 0.0066 3 CO 3 
HV 3 2 0.3853 0.0043 3 CO 3 
HV 3 2 0.3709 0.0067 3 CO 3 
PHS 2 2 0.5018 0.0022 2 HS 2 
HV 3 3 0.2558 0.0126 3 CO 3 
HV 3 3 0.2628 0.0025 3 HV 3 
HV 3 3 0.2982 0.0064 3 HV 3 
HV 3 3 0.2551 0.0011 3 HV 3 
PHS 2 2 0.5695 0.0073 2 AV 2 
HV 3 3 0.2935 0.0 3 CO 3 
HC 4 3 0.2069 0.0 4 NA 4 
HV 3 3 0.2958 0.0074 3 HV 3 
HC 4 3 0.2244 0.0085 4 NA 4 
HV 3 3 0.2828 0.0012 3 CO 3 
HC 4 3 0.1842 0.0013 4 NA 4 
HV 3 3 0.3084 0.0066 3 HV 3 
HC 4 3 0.2417 0.008 3 CO 3 
HV 3 2 0.3834 0.005 3 CO 3 
PHS 2 2 0.5601 0.0092 2 AV 2 
HV 3 3 0.3072 0.0066 3 HV 3 
HV 3 3 0.3366 0.0035 3 HV 3 
HV 3 3 0.3211 0.0031 3 CO 3 
HV 3 3 0.3194 0.0032 3 HV 3 
PHS 2 2 0.5278 0.0152 2 HS 2 
HV 3 2 0.3452 0.0102 3 CO 3 
PHS 2 2 0.5249 0.0109 ERSAdeg ERSArel 2 
PHS 2 2 0.5609 0.0153 2 AV 2 
HV 3 2 0.3798 0.001 3 CO 3 
PO PO PO 0.9718 0.0271 PO PO PO 
GP 2 2 0.5569 0.0039 2 HS 2 
GGP 3 3 0.3381 0.0032 3 CO 3 
GGP 3 3 0.2786 0.0 3 CO 3 
GP 2 2 0.5619 0.0032 2 HS 2 
GGP 3 3 0.2641 0.0042 3 CO 3 
GGP 3 2 0.3412 0.0253 3 CO 3 
GGP 3 2 0.3355 0.0095 3 CO 3 
GGP 3 3 0.3057 0.003 3 CO 3 
GP 2 2 0.4913 0.007 2 HS 2 
GP 2 2 0.6876 0.015 FS FS 2 
GGP 3 2 0.3876 0.0085 3 CO 3 
PO PO PO 0.9738 0.0225 PO PO PO 
PO PO PO 0.979 0.0184 PO PO PO 
PO PO PO 0.9827 0.0156 ERSAdeg ERSArel PO 
PO PO PO 0.9845 0.0123 PO PO PO 
PO PO PO 0.9809 0.0183 PO PO PO 
GP 2 2 0.4268 0.0064 3 CO 2 
GP 2 2 0.4915 0.0134 2 HS 2 
GP 2 2 0.4911 0.0137 2 HS 2 
GP 2 2 0.5461 0.008 2 AV 2 
PO PO PO 0.9889 0.0098 PO PO PO 
GP 2 2 0.5654 0.0071 2 HS 2 
GP 2 2 0.5628 0.0067 2 HS 2 
PO PO PO 0.9883 0.0095 PO PO PO 
GP 2 2 0.458 0.0088 3 CO 2 
PO PO PO 0.99 0.0096 PO PO PO 
PO PO PO 0.9973 0.0023 PO PO PO 
PO PO PO 0.9804 0.0175 PO PO PO 
PO PO PO 0.985 0.0129 PO PO PO 
PO PO PO 0.988 0.01 PO PO PO 
PHS 2 2 0.5468 0.0173 2 HS 2 
HV 3 3 0.2792 0.003 3 CO 3 
HC 4 4 0.1585 0.0014 4 NA 4 
HV 3 3 0.316 0.0042 3 CO 3 
HC 4 4 0.1687 0.004 4 NA 4 
HV 3 3 0.2711 0.0064 3 CO 3 
HC 4 3 0.1723 0.0026 4 NA 4 
HV 3 3 0.292 0.0087 3 CO 3 
HC 4 3 0.1781 0.004 4 NA 4 
HV 3 3 0.2834 0.0 3 CO 3 
PHS 2 2 0.5336 0.0094 2 HS 2 
HV 3 3 0.2609 0.0 3 CO 3 
HV 3 3 0.308 0.006 3 CO 3 
HV 3 3 0.2631 0.0029 3 CO 3 
HV 3 3 0.2848 0.0096 3 CO 3 
PHS 2 2 0.5523 0.0174 2 AV 2 
HV 3 3 0.287 0.0012 3 CO 3 
HV 3 3 0.3062 0.0042 3 CO 3 
HV 3 3 0.2897 0.0012 3 CO 3 
HV 3 3 0.351 0.0 3 CO 3 
PHS 2 2 0.4846 0.0114 2 HS 2 
HV 3 3 0.2718 0.006 3 CO 3 
HC 4 4 0.157 0.0018 4 NA 4 
HV 3 3 0.3146 0.0125 3 CO 3 
HC 4 3 0.1894 0.0028 4 NA 4 
HV 3 3 0.2348 0.0015 4 NA 4 
PHS 2 2 0.3899 0.003 3 CO 3 
HV 3 3 0.256 0.0147 3 CO 3 
HV 3 3 0.2374 0.0029 3 CO 4 
PHS 2 2 0.5312 0.0113 2 AV 2 
HV 3 3 0.3314 0.0037 3 CO 3 
HV 3 2 0.3594 0.0031 3 CO 3 
PHS 2 2 0.5548 0.0187 2 AV 2 
HV 3 3 0.2781 0.0015 3 CO 3 
PHS 2 2 0.5912 0.0205 2 AV 2 
HV 3 3 0.3103 0.0015 3 CO 3 
PHS 2 2 0.6843 0.0097 FS FS 2 
HV 3 2 0.3515 0.0012 3 CO 3 
FS FS FS 0.4444 0.3231 FS FS FS 
AV 2 2 0.5978 0.0202 2 HS 2 
PHS 2 2 0.584 0.0062 2 AV 2 
HV 3 3 0.2788 0.0039 3 CO 3 
PHS 2 2 0.5572 0.0095 2 AV 2 
PHS 2 2 0.5347 0.0133 2 HS 2 
PHS 2 2 0.6068 0.0062 2 AV 2 
PHS 2 2 0.4659 0.0029 2 HS 2 
PHS 2 2 0.5635 0.0103 2 AV 2 
PHS 2 2 0.5547 0.0025 2 AV 2 
PHS 2 2 0.5485 0.0035 2 HS 2 
PO PO PO 0.9835 0.014 PO PO PO 
PO PO PO 0.9748 0.0205 PO PO PO 
PO PO PO 0.976 0.0205 PO PO PO 
PO PO PO 0.9607 0.0362 PO PO PO 
PHS 2 2 0.6766 0.0166 FS FS 2 
PHS 2 FS 0.5689 0.0894 FS FS 2 
PHS 2 2 0.5041 0.0962 2 AV 2 
PHS 2 2 0.5771 0.0041 2 AV 2 
PHS 2 2 0.4859 0.0113 2 HS 2 
PO PO PO 0.9928 0.0051 PO PO PO 
PO PO PO 0.9844 0.015 PO PO PO 
PO PO PO 0.9721 0.0261 PO PO PO 
PO PO PO 0.9573 0.0409 PO PO PO 
PO PO PO 0.9865 0.0115 PO PO PO 
PO PO PO 0.9882 0.0095 PO PO PO 
PHS 2 2 0.4906 0.0086 2 GP 2 
PHS 2 2 0.4553 0.006 2 HS 2 
PHS 2 2 0.5611 0.0099 2 HS 2 
PHS 2 2 0.6625 0.0068 FS FS 2 
PHS 2 2 0.5028 0.0142 2 AV 2 
PHS 2 2 0.458 0.0064 2 HS 2 
PO PO PO 0.9725 0.0241 PO PO PO 
PO PO PO 0.995 0.005 PO PO PO 
PO PO PO 0.9849 0.0118 PO PO PO 
PO PO PO 0.987 0.013 PO PO PO 
PO PO PO 0.9864 0.0127 PO PO PO 
PO PO PO 0.986 0.0134 PO PO PO 
PO PO PO 0.9919 0.0077 PO PO PO 
PO PO PO 0.9886 0.0102 PO PO PO 
PO PO PO 0.9771 0.0222 PO PO PO 
PHS 2 2 0.5916 0.0124 3 CO 2 
PHS 2 2 0.5419 0.006 2 AV 2 
PHS 2 2 0.5748 0.0053 FS FS 2 
PHS 2 2 0.4482 0.0044 2 AV 2 
PHS 2 2 0.5318 0.0049 2 AV 2 
PHS 2 2 0.3808 0.0051 3 CO 3 
PHS 2 2 0.6371 0.0076 2 GP 2 
PHS 2 2 0.3818 0.0163 ERSAdeg ERSArel 3 
FS FS FS 0.5535 0.3078 FS FS FS 
PHS 2 2 0.5128 0.0064 3 CO 2 
FS FS FS 0.5016 0.2244 FS FS FS 
FS FS FS 0.5908 0.2183 FS FS FS 
PHS 2 2 0.5615 0.0074 3 CO 2 
PHS 2 2 0.5372 0.011 2 AV 2 
PHS 2 2 0.5449 0.0036 2 AV 2 
PHS 2 2 0.4655 0.004 2 AV 2 
PHS 2 2 0.5433 0.0065 2 AV 2 
PHS 2 2 0.5768 0.005 2 AV 2 
PHS 2 2 0.5384 0.0061 2 AV 2 
FS FS FS 0.5904 0.1912 FS FS FS 
FS FS FS 0.5459 0.2543 FS FS FS 
PHS 2 2 0.5899 0.0121 2 AV 2 
PHS 2 2 0.5236 0.0157 2 AV 2 
PHS 2 2 0.5637 0.0171 2 AV 2 
PHS 2 2 0.3819 0.0042 3 CO 3 
FS FS FS 0.4885 0.2725 FS FS FS 
PHS 2 2 0.538 0.0118 2 AV 2 
PHS 2 2 0.4459 0.0099 3 CO 2 
PO PO PO 0.9931 0.0048 PO PO PO 
PO PO PO 0.9733 0.0261 PO PO PO 
PHS 2 2 0.4722 0.0049 3 CO 2 
PO PO PO 0.9739 0.0257 PO PO PO 
GP 2 2 0.4306 0.0124 3 CO 2 
GP 2 2 0.5658 0.0 2 HS 2 
GP 2 2 0.4567 0.0044 3 CO 2 
GP 2 2 0.5407 0.0 2 HS 2 
GGP 3 3 0.3152 0.0043 3 CO 3 
GGP 3 3 0.3144 0.0065 3 CO 3 
GP 2 2 0.6372 0.0101 2 AV 2 
PO PO PO 0.9858 0.0128 PO PO PO 
PO PO PO 0.9875 0.0108 PO PO PO 
FS FS FS 0.5226 0.2374 FS FS FS 
PO PO PO 0.9916 0.0056 PO PO PO 
PO PO PO 0.9849 0.0138 PO PO PO 
PO PO PO 0.9897 0.01 PO PO PO 
PO PO PO 0.9873 0.0125 PO PO PO 
MHS 2 2 0.4996 0.0107 2 HS 2 
MHS 2 2 0.4846 0.0054 2 HS 2 
MHS 2 2 0.5725 0.0055 2 HS 2 
PO PO PO 0.9826 0.0141 PO PO PO 
PO PO PO 0.9835 0.0132 PO PO PO 
PO PO PO 0.982 0.0163 PO PO PO 
PO PO PO 0.9837 0.0155 PO PO PO 
PO PO PO 0.994 0.0047 PO PO PO 
GP 2 2 0.5756 0.0071 2 AV 2 
GP 2 2 0.5576 0.0179 2 AV 2 
GP 2 2 0.6039 0.0076 2 AV 2 
GP 2 2 0.5548 0.0078 2 AV 2 
GP 2 2 0.535 0.0029 2 HS 2 
GP 2 2 0.535 0.0029 2 HS 2 
GP 2 2 0.634 0.0116 2 AV 2 
GP 2 2 0.4253 0.0037 3 CO 2 
GP 2 2 0.3972 0.0046 3 CO 3 
GGP 3 3 0.3027 0.0052 3 CO 3 
GP 2 2 0.4753 0.0065 3 CO 2 
PO PO PO 0.9846 0.0147 PO PO PO 
GP 2 2 0.376 0.0018 2 AV 3 
GP 2 2 0.6047 0.0037 2 AV 2 
GP 2 2 0.5715 0.0057 2 AV 2 
PO PO PO 0.9929 0.0051 PO PO PO 
GP 2 2 0.6527 0.0 FS FS 2 
GP 2 2 0.6104 0.0047 2 HS 2 
GP 2 2 0.5503 0.0011 2 HS 2 
GP 2 2 0.5182 0.0 2 HS 2 
GP 2 2 0.4967 0.0014 2 AV 2 
GP 2 2 0.4174 0.0062 3 CO 3 
GP 2 2 0.5729 0.004 2 HS 2 
GP 2 2 0.4838 0.0017 2 HS 2 
GP 2 2 0.5767 0.0056 2 HS 2 
GP 2 2 0.4989 0.0 2 HS 2 
PO PO PO 0.9748 0.0233 PO PO PO 
GP 2 2 0.6095 0.0029 2 AV 2 
PO PO PO 0.9866 0.0125 PO PO PO 
GP 2 2 0.4221 0.0037 3 CO 3 
GP 2 2 0.5046 0.0077 2 HS 2 
PO PO PO 0.9819 0.0157 PO PO PO 
GP 2 2 0.4652 0.002 2 HS 2 
MHS 2 2 0.5597 0.011 2 HS 2 
HV 3 3 0.3167 0.0055 3 CO 3 
HC 4 3 0.2124 0.0076 3 HV 4 
HV 3 2 0.3606 0.0136 3 CO 3 
HC 4 3 0.2126 0.0018 3 CO 4 
HV 3 2 0.3865 0.0013 3 CO 3 
HC 4 3 0.2419 0.0087 3 HV 3 
HV 3 3 0.3016 0.0023 3 CO 3 
HC 4 2 0.3622 0.0597 3 CO 3 
HV 3 3 0.3373 0.0045 3 CO 3 
HC 4 3 0.2684 0.0038 3 CO 3 
HV 3 3 0.3373 0.0045 3 CO 3 
HC 4 3 0.2684 0.0038 3 CO 3 
HV 3 2 0.4027 0.0025 3 CO 3 
HC 4 3 0.2468 0.0056 3 HV 3 
HV 3 3 0.2624 0.0033 3 CO 3 
HC 4 3 0.1926 0.0035 4 NA 4 
HV 3 3 0.238 0.0046 3 CO 4 
HC 4 4 0.1361 0.0 4 NA 4 
HV 3 3 0.3046 0.0053 3 CO 3 
HC 4 3 0.2172 0.0038 3 CO 4 
HV 3 2 0.3442 0.0077 3 CO 3 
MHS 2 2 0.5669 0.0027 2 HS 2 
HV 3 3 0.3143 0.0028 3 HV 3 
HC 4 4 0.1493 0.0 4 NA 4 
HC 4 3 0.2111 0.0074 4 NA 4 
HV 3 3 0.3394 0.006 3 CO 3 
HC 4 4 0.1533 0.0083 4 NA 4 
HC 4 3 0.1984 0.0016 4 NA 4 
HV 3 2 0.4171 0.0048 3 GGP 3 
HC 4 3 0.173 0.0026 4 NA 4 
HC 4 3 0.2454 0.0138 3 CO 3 
HV 3 3 0.303 0.0067 3 HV 3 
HC 4 4 0.1226 0.0013 4 NA 4 
HC 4 3 0.1762 0.0016 4 NA 4 
HV 3 3 0.2704 0.0024 3 CO 3 
HC 4 4 0.1422 0.0059 4 NA 4 
HC 4 3 0.2073 0.0033 4 NA 4 
HV 3 3 0.2704 0.0024 3 CO 3 
HC 4 4 0.1422 0.0059 4 NA 4 
HC 4 3 0.2073 0.0033 4 NA 4 
HV 3 2 0.3956 0.0038 3 CO 3 
HC 4 4 0.1324 0.0066 4 NA 4 
HC 4 3 0.2449 0.0 3 CO 4 
HV 3 3 0.2792 0.0043 3 CO 3 
HC 4 4 0.1343 0.0056 UN NA 4 
HC 4 3 0.1846 0.0042 4 NA 4 
HV 3 3 0.2447 0.0034 3 CO 3 
HC 4 4 0.1015 0.0 UN NA 4 
HC 4 3 0.178 0.0013 4 NA 4 
HV 3 3 0.2731 0.0043 3 CO 3 
HC 4 4 0.1413 0.0043 4 NA 4 
HC 4 3 0.1896 0.0024 4 NA 4 
HV 3 3 0.2214 0.0025 3 CO 4 
HV 3 3 0.3283 0.0054 3 CO 3 
MHS 2 2 0.5018 0.0089 2 HS 2 
HV 3 3 0.2961 0.0027 3 CO 3 
HC 4 4 0.1602 0.0015 4 NA 4 
HV 3 3 0.2962 0.016 3 CO 3 
HC 4 3 0.1829 0.0037 4 NA 4 
HV 3 3 0.2949 0.005 3 CO 3 
HC 4 4 0.1641 0.0 4 NA 4 
HV 3 3 0.2539 0.0011 3 CO 3 
HC 4 4 0.1358 0.0019 4 NA 4 
HV 3 3 0.3261 0.0128 3 CO 3 
HC 4 4 0.1551 0.0035 4 NA 4 
HV 3 3 0.3261 0.0128 3 CO 3 
HC 4 4 0.1551 0.0035 4 NA 4 
HV 3 2 0.3596 0.0088 3 CO 3 
HC 4 4 0.1504 0.0012 4 NA 4 
HV 3 3 0.241 0.0029 3 CO 4 
HC 4 4 0.115 0.0 4 NA 4 
HV 3 3 0.2217 0.0036 3 CO 4 
HC 4 4 0.1468 0.0033 4 NA 4 
HV 3 3 0.2942 0.0161 3 CO 3 
HC 4 4 0.1565 0.0035 4 NA 4 
HV 3 3 0.2123 0.0012 3 CO 4 
MHS 2 2 0.556 0.0034 2 HS 2 
HV 3 3 0.1808 0.0 4 NA 4 
HC 4 4 0.1318 0.0014 4 NA 4 
HV 3 3 0.3357 0.0072 3 CO 3 
HC 4 3 0.1875 0.0075 4 NA 4 
HV 3 2 0.3542 0.0112 3 CO 3 
MHS 2 FS 0.5385 0.0883 2 HS 2 
HV 3 3 0.3362 0.0011 3 CO 3 
MHS 2 2 0.569 0.0 2 HS 2 
HV 3 3 0.2198 0.0015 3 HV 4 
HC 4 4 0.1358 0.001 UN NA 4 
HC 4 4 0.1372 0.0 4 NA 4 
HV 3 3 0.333 0.0 3 HV 3 
HC 4 3 0.2002 0.001 4 NA 4 
HC 4 3 0.1816 0.0 4 NA 4 
HV 3 2 0.3523 0.0067 3 HV 3 
HC 4 3 0.2048 0.0 4 NA 4 
HC 4 3 0.2025 0.0031 4 NA 4 
HV 3 3 0.2789 0.0028 3 HV 3 
HV 3 3 0.287 0.0048 3 CO 3 
MHS 2 2 0.5006 0.0076 2 HS 2 
HV 3 3 0.2533 0.0027 3 CO 3 
HC 4 3 0.1953 0.0013 4 NA 4 
HV 3 3 0.3301 0.0025 3 CO 3 
HC 4 3 0.2192 0.0015 3 CO 4 
HV 3 3 0.2755 0.0063 3 CO 3 
HC 4 3 0.1755 0.007 4 NA 4 
HV 3 3 0.248 0.0143 3 CO 3 
MHS 2 2 0.6199 0.0067 2 HS 2 
HV 3 2 0.4004 0.0 ERSAdeg ERSArel 3 
HC 4 3 0.2557 0.0013 3 CO 3 
HV 3 2 0.4009 0.0061 3 CO 3 
HC 4 3 0.2524 0.0 3 CO 3 
HV 3 2 0.3525 0.005 3 CO 3 
HC 4 4 0.1755 0.0 4 NA 4 
HV 3 2 0.3336 0.0106 3 CO 3 
HC 4 3 0.2385 0.0 3 CO 4 
HV 3 3 0.3395 0.0057 3 CO 3 
HC 4 3 0.2089 0.0 4 NA 4 
HV 3 3 0.2914 0.0049 3 CO 3 
HC 4 3 0.1728 0.0037 4 NA 4 
HV 3 2 0.3534 0.0045 3 CO 3 
HC 4 3 0.2147 0.0078 4 NA 4 
HV 3 3 0.2924 0.0056 3 CO 3 
HC 4 3 0.1785 0.0041 4 NA 4 
HV 3 2 0.3663 0.0013 3 CO 3 
HC 4 3 0.1753 0.0013 4 NA 4 
HV 3 2 0.342 0.0059 3 CO 3 
HC 4 3 0.1883 0.0052 4 NA 4 
HV 3 2 0.3796 0.0024 3 CO 3 
MHS 2 2 0.5536 0.0106 2 HS 2 
HV 3 2 0.3849 0.0013 ERSAdeg ERSArel 3 
HC 4 3 0.2095 0.0033 4 NA 4 
HC 4 3 0.1885 0.0014 4 NA 4 
HV 3 2 0.371 0.0053 3 CO 3 
HC 4 3 0.2096 0.0057 4 NA 4 
HC 4 4 0.1442 0.0014 4 NA 4 
HV 3 2 0.3419 0.0072 3 CO 3 
HC 4 3 0.2071 0.0014 4 NA 4 
HC 4 4 0.1643 0.0014 4 NA 4 
HV 3 3 0.3135 0.0169 3 CO 3 
HC 4 3 0.1829 0.0014 4 NA 4 
HC 4 4 0.1721 0.0014 4 NA 4 
HV 3 2 0.3464 0.0132 3 HV 3 
HC 4 3 0.2118 0.0014 4 NA 4 
HC 4 4 0.1689 0.0014 4 NA 4 
HV 3 3 0.2589 0.0018 3 CO 3 
HC 4 3 0.1783 0.0046 4 NA 4 
HC 4 4 0.1376 0.0054 4 NA 4 
HV 3 3 0.3067 0.0 3 CO 3 
HC 4 4 0.1609 0.0 4 NA 4 
HC 4 3 0.1706 0.0039 4 NA 4 
HV 3 3 0.2725 0.0047 3 CO 3 
HC 4 4 0.1312 0.0 4 NA 4 
HC 4 4 0.1567 0.0014 4 NA 4 
HV 3 3 0.3366 0.0024 3 CO 3 
HC 4 3 0.1944 0.0035 4 NA 4 
HC 4 3 0.1727 0.003 4 NA 4 
HV 3 3 0.2687 0.0011 3 CO 3 
HC 4 4 0.145 0.0024 4 NA 4 
HC 4 4 0.1505 0.0027 4 NA 4 
HV 3 3 0.2782 0.0013 3 CO 3 
HV 3 3 0.2768 0.0 3 CO 3 
MHS 2 2 0.4866 0.0064 3 CO 2 
HV 3 2 0.3514 0.0021 3 CO 3 
HC 4 3 0.1988 0.0043 4 NA 4 
HV 3 3 0.3157 0.0052 3 CO 3 
HC 4 3 0.186 0.0 4 NA 4 
HV 3 3 0.2831 0.001 3 CO 3 
HC 4 4 0.1627 0.003 4 NA 4 
HV 3 3 0.241 0.0144 3 CO 3 
HC 4 3 0.1833 0.0 4 NA 4 
HV 3 3 0.288 0.0105 3 CO 3 
HC 4 4 0.1433 0.0 4 NA 4 
HV 3 3 0.2258 0.0026 3 CO 4 
HC 4 4 0.155 0.0 4 NA 4 
HV 3 3 0.2898 0.0053 3 CO 3 
HC 4 3 0.1972 0.0011 4 NA 4 
HV 3 3 0.2428 0.0 3 CO 4 
HC 4 4 0.157 0.0 4 NA 4 
HV 3 3 0.3001 0.0 3 CO 3 
HC 4 3 0.1764 0.0013 4 NA 4 
HV 3 3 0.2668 0.0 3 CO 3 
HC 4 4 0.1525 0.0 4 NA 4 
HV 3 3 0.2354 0.0045 4 NA 4 
PO PO PO 0.9894 0.0092 PO PO PO 
PO PO PO 0.9865 0.0135 PO PO PO 
PO PO PO 0.9923 0.0077 PO PO PO 
GP 2 2 0.5378 0.0112 2 HS 2 
GP 2 2 0.5116 0.0041 2 HS 2 
GP 2 2 0.4945 0.0105 2 HS 2 
GP 2 2 0.527 0.0121 2 HS 2 
PO PO PO 0.9793 0.0201 PO PO PO 
PO PO PO 0.9643 0.0343 PO PO PO 
PO PO PO 0.9813 0.0174 PO PO PO 
PO PO PO 0.9923 0.0065 PO PO PO 
PHS 2 2 0.516 0.0092 2 HS 2 
PHS 2 2 0.499 0.0089 2 HS 2 
PO PO PO 0.9861 0.0125 PO PO PO 
PO PO PO 0.9859 0.0136 PO PO PO 
PO PO PO 0.974 0.0253 PO PO PO 
PO PO PO 0.9666 0.0317 PO PO PO 
PHS 2 2 0.5352 0.0065 2 HS 2 
PHS 2 2 0.5141 0.0029 2 HS 2 
PHS 2 2 0.5829 0.0126 2 HS 2 
PHS 2 2 0.5197 0.0152 2 HS 2 
PHS 2 2 0.6047 0.0 2 AV 2 
PO PO PO 0.9886 0.0098 PO PO PO 
PO PO PO 0.9787 0.0178 PO PO PO 
PO PO PO 0.9879 0.0116 PO PO PO 
PO PO PO 0.9875 0.0117 PO PO PO 
PO PO PO 0.9829 0.0164 PO PO PO 
PO PO PO 0.9935 0.0059 PO PO PO 
PO PO PO 0.9862 0.0112 PO PO PO 
GP 2 2 0.5973 0.004 2 HS 2 
GP 2 2 0.4601 0.0023 3 CO 2 
PO PO PO 0.988 0.0109 PO PO PO 
PO PO PO 0.9839 0.0151 PO PO PO 
GP 2 2 0.5234 0.0017 3 CO 2 
PO PO PO 0.9699 0.0288 PO PO PO 
PO PO PO 0.9713 0.027 PO PO PO 
PO PO PO 0.9693 0.0295 PO PO PO 
PO PO PO 0.984 0.0138 PO PO PO 
GP 2 2 0.4166 0.0065 2 HS 3 
GP 2 2 0.5997 0.0106 2 HS 2 
GP 2 2 0.5417 0.0061 3 CO 2 
MHS 2 2 0.5092 0.0123 2 HS 2 
HV 3 3 0.3112 0.005 3 CO 3 
MHS 2 2 0.4734 0.001 3 CO 2 
HV 3 3 0.2638 0.0016 3 CO 3 
MHS 2 2 0.5681 0.0039 2 HS 2 
HV 3 3 0.3211 0.0043 3 CO 3 
MHS 2 2 0.5705 0.0123 2 HS 2 
HV 3 3 0.3306 0.0058 3 CO 3 
MHS 2 2 0.4584 0.0086 3 CO 2 
HV 3 3 0.2821 0.0048 3 CO 3 
HC 4 3 0.1834 0.0017 4 NA 4 
HC 4 3 0.1843 0.0024 4 NA 4 
