               PAIR_ID        IID1        H1        IID2        H2       HSR   N
  SampleAI10_SampleAO4  SampleAI10  0.798632   SampleAO4  0.688621  0.862251  45
  SampleAI10_SampleAO5  SampleAI10  0.776256   SampleAO5  0.752848  0.969845  38
   SampleAJ0_SampleAN9   SampleAJ0  0.708896   SampleAN9  0.804430  0.881241  19
  SampleAJ0_SampleAN10   SampleAJ0  0.812462  SampleAN10  0.777443  0.956898  21
   SampleAJ0_SampleAO0   SampleAJ0  0.955468   SampleAO0  0.949515  0.993770  14
   SampleAJ0_SampleAO1   SampleAJ0  0.664388   SampleAO1  0.800830  0.829625  21
   SampleAJ0_SampleAO2   SampleAJ0  0.609593   SampleAO2  0.770016  0.791663  11
   SampleAJ0_SampleAO3   SampleAJ0  0.740300   SampleAO3  0.742679  0.996796  16
   SampleAJ0_SampleAO4   SampleAJ0  0.696162   SampleAO4  0.808927  0.860599  16
   SampleAJ0_SampleAO5   SampleAJ0  0.811488   SampleAO5  0.787135  0.969990  17
   SampleAJ1_SampleAN9   SampleAJ1  0.904423   SampleAN9  0.782699  0.865412  19
  SampleAJ1_SampleAN10   SampleAJ1  0.832878  SampleAN10  0.827910  0.994035  22
   SampleAJ1_SampleAO0   SampleAJ1  0.827471   SampleAO0  0.718661  0.868503  23
   SampleAJ1_SampleAO1   SampleAJ1  0.769674   SampleAO1  0.937022  0.821404  15
   SampleAJ1_SampleAO2   SampleAJ1  0.927512   SampleAO2  0.882206  0.951153  16
   SampleAJ1_SampleAO3   SampleAJ1  0.815255   SampleAO3  0.669054  0.820668  29
   SampleAJ1_SampleAO4   SampleAJ1  0.944902   SampleAO4  0.706747  0.747958  15
   SampleAJ1_SampleAO5   SampleAJ1  0.725839   SampleAO5  0.790198  0.918553  16
   SampleAJ2_SampleAN9   SampleAJ2  1.000000   SampleAN9  0.856501  0.856501  16
  SampleAJ2_SampleAN10   SampleAJ2  0.791716  SampleAN10  0.890432  0.889136  21
   SampleAJ2_SampleAO0   SampleAJ2  0.901488   SampleAO0  0.926514  0.972990  40
   SampleAJ2_SampleAO1   SampleAJ2  0.748870   SampleAO1  0.723029  0.965493  15
   SampleAJ2_SampleAO2   SampleAJ2  0.610052   SampleAO2  0.584065  0.957402  53
   SampleAJ2_SampleAO3   SampleAJ2  0.960945   SampleAO3  0.841548  0.875751  13
   SampleAJ2_SampleAO4   SampleAJ2  0.666275   SampleAO4  0.702780  0.948055  45
   SampleAJ2_SampleAO5   SampleAJ2  0.646710   SampleAO5  0.798122  0.810289  62
   SampleAJ3_SampleAN9   SampleAJ3  0.878994   SampleAN9  0.945059  0.930094  10
  SampleAJ3_SampleAN10   SampleAJ3  0.761153  SampleAN10  0.869622  0.875269  15
   SampleAJ3_SampleAO0   SampleAJ3  0.819857   SampleAO0  0.646512  0.788567  17
   SampleAJ3_SampleAO1   SampleAJ3  0.786175   SampleAO1  0.852555  0.922139  23
   SampleAJ3_SampleAO2   SampleAJ3  0.744120   SampleAO2  0.683487  0.918517  15
   SampleAJ3_SampleAO3   SampleAJ3  0.888774   SampleAO3  0.750998  0.844981  14
   SampleAJ3_SampleAO4   SampleAJ3  0.898153   SampleAO4  0.730493  0.813328  15
   SampleAJ3_SampleAO5   SampleAJ3  0.714327   SampleAO5  0.714327  1.000000  13
   SampleAJ4_SampleAN9   SampleAJ4  0.826652   SampleAN9  0.722465  0.873965  17
  SampleAJ4_SampleAN10   SampleAJ4  0.748119  SampleAN10  0.893638  0.837162  21
   SampleAJ4_SampleAO0   SampleAJ4  0.908105   SampleAO0  0.859019  0.945946  27
   SampleAJ4_SampleAO1   SampleAJ4  0.718077   SampleAO1  0.701651  0.977125  20
   SampleAJ4_SampleAO2   SampleAJ4  0.984397   SampleAO2  0.685423  0.696287  63
   SampleAJ4_SampleAO3   SampleAJ4  0.824190   SampleAO3  0.799408  0.969932  13
   SampleAJ4_SampleAO4   SampleAJ4  0.957015   SampleAO4  0.800265  0.836210  47
   SampleAJ4_SampleAO5   SampleAJ4  0.964544   SampleAO5  0.769484  0.797769  45
   SampleAI8_SampleAO6   SampleAI8  0.835972   SampleAO6  0.874627  0.955804  17
   SampleAI8_SampleAO7   SampleAI8  0.869197   SampleAO7  0.803931  0.924912  29
   SampleAI8_SampleAO8   SampleAI8  0.839825   SampleAO8  0.883641  0.950415  27
   SampleAI8_SampleAO9   SampleAI8  0.844170   SampleAO9  0.784588  0.929420  36
  SampleAI8_SampleAO10   SampleAI8  0.898086  SampleAO10  0.845212  0.941126  23
   SampleAI8_SampleAP0   SampleAI8  0.843637   SampleAP0  0.834319  0.988956  17
   SampleAI8_SampleAP1   SampleAI8  0.798938   SampleAP1  0.840498  0.950553  24
   SampleAI8_SampleAP2   SampleAI8  0.705920   SampleAP2  0.777403  0.908049  24
   SampleAI9_SampleAO6   SampleAI9  0.846064   SampleAO6  0.862303  0.981168  16
   SampleAI9_SampleAO7   SampleAI9  0.872398   SampleAO7  0.904251  0.964774  18
   SampleAI9_SampleAO8   SampleAI9  0.909429   SampleAO8  0.768134  0.844633  19
   SampleAI9_SampleAO9   SampleAI9  0.759844   SampleAO9  0.756015  0.994960  20
  SampleAI9_SampleAO10   SampleAI9  0.747664  SampleAO10  0.822072  0.909487  15
   SampleAI9_SampleAP0   SampleAI9  0.770138   SampleAP0  0.819523  0.939739  18
   SampleAI9_SampleAP1   SampleAI9  0.726494   SampleAP1  0.755629  0.961443  29
   SampleAI9_SampleAP2   SampleAI9  0.708698   SampleAP2  0.773940  0.915701  22
  SampleAI10_SampleAO6  SampleAI10  0.777395   SampleAO6  0.878560  0.884852  14
  SampleAI10_SampleAO7  SampleAI10  0.852910   SampleAO7  0.892524  0.955616  29
  SampleAI10_SampleAO8  SampleAI10  0.852150   SampleAO8  0.827682  0.971287  34
  SampleAI10_SampleAO9  SampleAI10  0.901786   SampleAO9  0.828337  0.918551  33
 SampleAI10_SampleAO10  SampleAI10  0.926000  SampleAO10  0.920257  0.993798  29
  SampleAI10_SampleAP0  SampleAI10  0.877479   SampleAP0  0.752412  0.857470  15
  SampleAI10_SampleAP1  SampleAI10  0.850744   SampleAP1  0.885053  0.961235  25
  SampleAI10_SampleAP2  SampleAI10  0.910009   SampleAP2  0.754531  0.829148  25
   SampleAJ0_SampleAO6   SampleAJ0  0.972581   SampleAO6  0.667145  0.685954  49
   SampleAJ0_SampleAO7   SampleAJ0  0.650886   SampleAO7  0.874866  0.743983  17
   SampleAJ0_SampleAO8   SampleAJ0  0.639122   SampleAO8  0.877993  0.727935  11
   SampleAJ0_SampleAO9   SampleAJ0  0.777954   SampleAO9  0.725975  0.933184  13
  SampleAJ0_SampleAO10   SampleAJ0  0.979198  SampleAO10  0.920683  0.940242  44
   SampleAJ0_SampleAP0   SampleAJ0  0.856757   SampleAP0  0.908780  0.942756  23
   SampleAJ0_SampleAP1   SampleAJ0  0.872592   SampleAP1  0.781560  0.895677  21
   SampleAJ0_SampleAP2   SampleAJ0  0.755047   SampleAP2  0.905993  0.833392  15
   SampleAJ1_SampleAO6   SampleAJ1  0.826312   SampleAO6  0.918908  0.899232  13
   SampleAJ1_SampleAO7   SampleAJ1  0.827256   SampleAO7  0.867498  0.953611  14
   SampleAJ1_SampleAO8   SampleAJ1  0.944959   SampleAO8  0.873656  0.924544  13
   SampleAJ1_SampleAO9   SampleAJ1  0.806534   SampleAO9  0.828720  0.973229  19
  SampleAJ1_SampleAO10   SampleAJ1  0.934352  SampleAO10  1.000000  0.934352   9
   SampleAJ1_SampleAP0   SampleAJ1  0.887351   SampleAP0  1.000000  0.887351  16
   SampleAJ1_SampleAP1   SampleAJ1  0.888287   SampleAP1  0.887217  0.998795  13
   SampleAJ1_SampleAP2   SampleAJ1  0.870327   SampleAP2  0.883847  0.984703  26
   SampleAJ2_SampleAO6   SampleAJ2  1.000000   SampleAO6  1.000000  1.000000  11
   SampleAJ2_SampleAO7   SampleAJ2  0.631807   SampleAO7  0.976925  0.646730  49
   SampleAJ2_SampleAO8   SampleAJ2  0.795579   SampleAO8  0.857978  0.927272  42
   SampleAJ2_SampleAO9   SampleAJ2  0.756260   SampleAO9  0.949883  0.796161  38
  SampleAJ2_SampleAO10   SampleAJ2  0.647705  SampleAO10  0.896946  0.722122  39
   SampleAJ2_SampleAP0   SampleAJ2  0.855373   SampleAP0  0.779817  0.911669  20
   SampleAJ2_SampleAP1   SampleAJ2  1.000000   SampleAP1  0.904709  0.904709  16
   SampleAJ2_SampleAP2   SampleAJ2  0.858741   SampleAP2  0.852399  0.992615  18
   SampleAJ3_SampleAO6   SampleAJ3  0.717053   SampleAO6  0.769406  0.931957  11
   SampleAJ3_SampleAO7   SampleAJ3  0.781825   SampleAO7  0.958011  0.816092  16
   SampleAJ3_SampleAO8   SampleAJ3  0.785815   SampleAO8  0.891638  0.881316  19
   SampleAJ3_SampleAO9   SampleAJ3  0.814198   SampleAO9  0.742493  0.911931  22
  SampleAJ3_SampleAO10   SampleAJ3  0.764891  SampleAO10  1.000000  0.764891  10
   SampleAJ3_SampleAP0   SampleAJ3  0.688342   SampleAP0  0.823740  0.835630  20
   SampleAJ3_SampleAP1   SampleAJ3  0.893391   SampleAP1  0.768736  0.860470  18
   SampleAJ3_SampleAP2   SampleAJ3  0.902326   SampleAP2  0.861566  0.954828  13
   SampleAJ4_SampleAO6   SampleAJ4  0.974541   SampleAO6  0.806207  0.827268  33
   SampleAJ4_SampleAO7   SampleAJ4  0.946574   SampleAO7  0.912234  0.963722  48
   SampleAJ4_SampleAO8   SampleAJ4  0.947004   SampleAO8  0.885067  0.934597  38
   SampleAJ4_SampleAO9   SampleAJ4  0.926266   SampleAO9  0.883412  0.953734  36
  SampleAJ4_SampleAO10   SampleAJ4  0.757868  SampleAO10  0.770535  0.983561  38
   SampleAJ4_SampleAP0   SampleAJ4  0.925277   SampleAP0  0.845141  0.913392  22
   SampleAJ4_SampleAP1   SampleAJ4  0.876713   SampleAP1  0.860318  0.981299  14
   SampleAJ4_SampleAP2   SampleAJ4  0.857512   SampleAP2  0.818027  0.953953  17
   SampleAI8_SampleAP3   SampleAI8  0.864990   SampleAP3  0.760726  0.879462  19
   SampleAI8_SampleAP4   SampleAI8  0.784240   SampleAP4  0.834792  0.939443  21
   SampleAI8_SampleAP5   SampleAI8  0.796675   SampleAP5  0.826847  0.963510  25
   SampleAI8_SampleAP6   SampleAI8  0.820465   SampleAP6  0.719462  0.876896  20
   SampleAI8_SampleAP7   SampleAI8  0.697373   SampleAP7  0.798235  0.873644  23
   SampleAI8_SampleAP8   SampleAI8  0.749825   SampleAP8  0.785676  0.954370  24
   SampleAI8_SampleAP9   SampleAI8  0.783174   SampleAP9  0.630567  0.805143  25
  SampleAI8_SampleAP10   SampleAI8  0.805791  SampleAP10  0.722169  0.896224  22
   SampleAI9_SampleAP3   SampleAI9  0.836561   SampleAP3  0.773794  0.924970  17
   SampleAI9_SampleAP4   SampleAI9  0.846750   SampleAP4  0.797112  0.941378  17
   SampleAI9_SampleAP5   SampleAI9  0.668048   SampleAP5  0.791288  0.844253  22
   SampleAI9_SampleAP6   SampleAI9  0.831018   SampleAP6  0.772163  0.929177  14
   SampleAI9_SampleAP7   SampleAI9  0.794063   SampleAP7  0.650728  0.819491  23
   SampleAI9_SampleAP8   SampleAI9  0.761419   SampleAP8  0.740108  0.972011  23
   SampleAI9_SampleAP9   SampleAI9  0.839526   SampleAP9  0.810805  0.965790  16
  SampleAI9_SampleAP10   SampleAI9  0.820647  SampleAP10  0.807909  0.984477  19
  SampleAI10_SampleAP3  SampleAI10  0.803425   SampleAP3  0.849080  0.946231  12
  SampleAI10_SampleAP4  SampleAI10  0.895730   SampleAP4  0.893859  0.997912  19
  SampleAI10_SampleAP5  SampleAI10  0.838442   SampleAP5  0.817128  0.974579  13
  SampleAI10_SampleAP6  SampleAI10  0.868792   SampleAP6  0.738919  0.850513  15
  SampleAI10_SampleAP7  SampleAI10  0.855701   SampleAP7  0.797091  0.931507  21
  SampleAI10_SampleAP8  SampleAI10  0.839327   SampleAP8  0.759799  0.905248  25
  SampleAI10_SampleAP9  SampleAI10  0.888631   SampleAP9  0.769984  0.866484  18
 SampleAI10_SampleAP10  SampleAI10  0.858893  SampleAP10  0.782056  0.910539  15
   SampleAJ0_SampleAP3   SampleAJ0  0.939068   SampleAP3  0.895741  0.953863  32
   SampleAJ0_SampleAP4   SampleAJ0  0.896062   SampleAP4  0.866033  0.966488  26
   SampleAJ0_SampleAP5   SampleAJ0  0.862419   SampleAP5  0.867413  0.994243  21
   SampleAJ0_SampleAP6   SampleAJ0  0.874164   SampleAP6  0.825418  0.944237  31
   SampleAJ0_SampleAP7   SampleAJ0  0.898721   SampleAP7  0.854831  0.951164  17
   SampleAJ0_SampleAP9   SampleAJ0  0.905022   SampleAP9  0.897405  0.991584  36
  SampleAJ0_SampleAP10   SampleAJ0  0.800438  SampleAP10  0.838701  0.954377  21
   SampleAJ1_SampleAP3   SampleAJ1  0.806987   SampleAP3  0.830198  0.972041  38
   SampleAJ1_SampleAP4   SampleAJ1  0.792036   SampleAP4  0.883613  0.896361  20
   SampleAJ1_SampleAP5   SampleAJ1  0.795169   SampleAP5  0.866266  0.917927  17
   SampleAJ1_SampleAP6   SampleAJ1  0.715925   SampleAP6  0.831267  0.861246  21
   SampleAJ1_SampleAP7   SampleAJ1  0.829189   SampleAP7  0.704296  0.849380  15
   SampleAJ1_SampleAP8   SampleAJ1  0.827306   SampleAP8  0.823918  0.995905  15
   SampleAJ1_SampleAP9   SampleAJ1  0.884758   SampleAP9  0.876712  0.990906  24
  SampleAJ1_SampleAP10   SampleAJ1  0.753468  SampleAP10  0.778378  0.967997  19
   SampleAJ2_SampleAP3   SampleAJ2  0.822586   SampleAP3  0.783452  0.952426  21
   SampleAJ2_SampleAP4   SampleAJ2  0.780945   SampleAP4  0.666112  0.852956  17
   SampleAJ2_SampleAP5   SampleAJ2  0.800305   SampleAP5  0.704263  0.879994  13
   SampleAJ2_SampleAP6   SampleAJ2  0.735970   SampleAP6  0.922430  0.797861  18
   SampleAJ2_SampleAP7   SampleAJ2  1.000000   SampleAP7  0.761908  0.761908  14
   SampleAJ2_SampleAP8   SampleAJ2  0.943210   SampleAP8  0.764660  0.810700  19
   SampleAJ2_SampleAP9   SampleAJ2  0.762444   SampleAP9  0.661555  0.867676  17
  SampleAJ2_SampleAP10   SampleAJ2  0.868383  SampleAP10  0.956132  0.908226  15
   SampleAJ3_SampleAP3   SampleAJ3  0.771354   SampleAP3  0.815740  0.945589  18
   SampleAJ3_SampleAP4   SampleAJ3  0.699606   SampleAP4  0.785325  0.890850  18
   SampleAJ3_SampleAP5   SampleAJ3  0.769765   SampleAP5  0.822782  0.935563  14
   SampleAJ3_SampleAP6   SampleAJ3  0.835941   SampleAP6  0.894769  0.934254  13
   SampleAJ3_SampleAP7   SampleAJ3  0.933224   SampleAP7  0.838768  0.898785  13
   SampleAJ3_SampleAP8   SampleAJ3  0.910165   SampleAP8  0.844873  0.928263  16
   SampleAJ3_SampleAP9   SampleAJ3  0.792743   SampleAP9  0.594740  0.750231  21
  SampleAJ3_SampleAP10   SampleAJ3  0.915580  SampleAP10  0.932580  0.981771  10
   SampleAJ4_SampleAP3   SampleAJ4  0.892889   SampleAP3  0.871499  0.976044  31
   SampleAJ4_SampleAP4   SampleAJ4  0.928026   SampleAP4  0.799647  0.861664  23
   SampleAJ4_SampleAP5   SampleAJ4  0.930643   SampleAP5  0.794665  0.853888  14
   SampleAJ4_SampleAP6   SampleAJ4  0.935044   SampleAP6  0.896611  0.958897  22
   SampleAJ4_SampleAP7   SampleAJ4  0.856825   SampleAP7  0.752122  0.877801  14
   SampleAJ4_SampleAP8   SampleAJ4  0.908404   SampleAP8  0.718418  0.790858  12
   SampleAJ4_SampleAP9   SampleAJ4  0.962618   SampleAP9  0.919011  0.954700  28
  SampleAJ4_SampleAP10   SampleAJ4  0.867299  SampleAP10  0.911529  0.951477  18
   SampleAI8_SampleAQ0   SampleAI8  0.713617   SampleAQ0  0.774606  0.921263  18
   SampleAI8_SampleAQ1   SampleAI8  0.866240   SampleAQ1  0.734716  0.848167  23
   SampleAI8_SampleAQ2   SampleAI8  0.811333   SampleAQ2  0.740795  0.913059  19
   SampleAI8_SampleAQ3   SampleAI8  1.000000   SampleAQ3  0.703229  0.703229   7
   SampleAI8_SampleAQ4   SampleAI8  0.847415   SampleAQ4  0.692968  0.817743  17
   SampleAI8_SampleAQ5   SampleAI8  0.819736   SampleAQ5  0.706631  0.862023  24
   SampleAI8_SampleAQ6   SampleAI8  0.900058   SampleAQ6  0.863902  0.959829  15
   SampleAI8_SampleAQ7   SampleAI8  0.854218   SampleAQ7  0.818014  0.957618  18
   SampleAI9_SampleAQ0   SampleAI9  0.727884   SampleAQ0  0.912419  0.797753  26
   SampleAI9_SampleAQ1   SampleAI9  0.784275   SampleAQ1  0.712940  0.909043  28
   SampleAI9_SampleAQ2   SampleAI9  0.872654   SampleAQ2  0.881642  0.989805  18
   SampleAI9_SampleAQ3   SampleAI9  0.804013   SampleAQ3  0.888929  0.904474  11
   SampleAI9_SampleAQ4   SampleAI9  0.780518   SampleAQ4  0.878116  0.888856  17
   SampleAI9_SampleAQ5   SampleAI9  0.843747   SampleAQ5  0.750128  0.889044  23
   SampleAI9_SampleAQ6   SampleAI9  0.774484   SampleAQ6  0.770265  0.994553  18
   SampleAI9_SampleAQ7   SampleAI9  0.799808   SampleAQ7  0.880647  0.908205  21
  SampleAI10_SampleAQ0  SampleAI10  0.782374   SampleAQ0  0.673175  0.860426  27
  SampleAI10_SampleAQ1  SampleAI10  0.802031   SampleAQ1  0.799897  0.997338  17
  SampleAI10_SampleAQ2  SampleAI10  0.917996   SampleAQ2  0.901720  0.982271  17
  SampleAI10_SampleAQ3  SampleAI10  0.933696   SampleAQ3  0.634783  0.679860  26
  SampleAI10_SampleAQ4  SampleAI10  0.772332   SampleAQ4  0.765018  0.990530  19
  SampleAI10_SampleAQ5  SampleAI10  0.670698   SampleAQ5  0.752026  0.891855  25
  SampleAI10_SampleAQ6  SampleAI10  0.955211   SampleAQ6  0.832714  0.871759  14
  SampleAI10_SampleAQ7  SampleAI10  0.800797   SampleAQ7  0.747320  0.933220  16
   SampleAJ0_SampleAQ0   SampleAJ0  0.801247   SampleAQ0  0.680163  0.848881  29
   SampleAJ0_SampleAQ1   SampleAJ0  0.868124   SampleAQ1  0.837350  0.964552  12
   SampleAJ0_SampleAQ2   SampleAJ0  0.777048   SampleAQ2  0.707814  0.910901  18
   SampleAJ0_SampleAQ3   SampleAJ0  0.833823   SampleAQ3  0.837818  0.995231  10
   SampleAJ0_SampleAQ4   SampleAJ0  0.824521   SampleAQ4  0.837445  0.984567  18
   SampleAJ0_SampleAQ5   SampleAJ0  0.748379   SampleAQ5  0.829465  0.902242  20
   SampleAJ0_SampleAQ6   SampleAJ0  0.884766   SampleAQ6  0.827745  0.935552  11
   SampleAJ0_SampleAQ7   SampleAJ0  0.767440   SampleAQ7  0.767408  0.999958  21
   SampleAJ1_SampleAQ0   SampleAJ1  0.766518   SampleAQ0  0.716313  0.934502  26
   SampleAJ1_SampleAQ1   SampleAJ1  0.742469   SampleAQ1  0.836829  0.887240  22
   SampleAJ1_SampleAQ2   SampleAJ1  0.777774   SampleAQ2  0.788134  0.986855  19
   SampleAJ1_SampleAQ3   SampleAJ1  1.000000   SampleAQ3  0.791313  0.791313  10
   SampleAJ1_SampleAQ4   SampleAJ1  0.788223   SampleAQ4  0.688250  0.873167  20
   SampleAJ1_SampleAQ5   SampleAJ1  0.765545   SampleAQ5  0.799734  0.957249  23
   SampleAJ1_SampleAQ6   SampleAJ1  0.704298   SampleAQ6  0.844904  0.833583  21
   SampleAJ1_SampleAQ7   SampleAJ1  0.692757   SampleAQ7  0.750497  0.923064  24
   SampleAJ2_SampleAQ0   SampleAJ2  0.853985   SampleAQ0  0.810920  0.949572  13
   SampleAJ2_SampleAQ1   SampleAJ2  0.809535   SampleAQ1  0.897118  0.902373  16
   SampleAJ2_SampleAQ2   SampleAJ2  0.787678   SampleAQ2  0.749011  0.950910  16
   SampleAJ2_SampleAQ3   SampleAJ2  0.892525   SampleAQ3  0.722583  0.809594  53
   SampleAJ2_SampleAQ4   SampleAJ2  0.763617   SampleAQ4  0.807234  0.945967  12
   SampleAJ2_SampleAQ5   SampleAJ2  0.698218   SampleAQ5  0.698106  0.999839  19
   SampleAJ2_SampleAQ6   SampleAJ2  0.889524   SampleAQ6  0.938952  0.947359  11
   SampleAJ2_SampleAQ7   SampleAJ2  0.824716   SampleAQ7  0.792913  0.961438  19
   SampleAJ3_SampleAQ0   SampleAJ3  0.719491   SampleAQ0  0.835839  0.860801  23
   SampleAJ3_SampleAQ1   SampleAJ3  0.863668   SampleAQ1  0.763345  0.883841  21
   SampleAJ3_SampleAQ2   SampleAJ3  0.933661   SampleAQ2  1.000000  0.933661  12
   SampleAJ3_SampleAQ3   SampleAJ3  0.845565   SampleAQ3  0.761069  0.900071  15
   SampleAJ3_SampleAQ4   SampleAJ3  0.744875   SampleAQ4  0.942267  0.790513  15
   SampleAJ3_SampleAQ5   SampleAJ3  0.852654   SampleAQ5  0.915116  0.931744  22
   SampleAJ3_SampleAQ6   SampleAJ3  0.893160   SampleAQ6  0.735898  0.823926  14
   SampleAJ3_SampleAQ7   SampleAJ3  0.764641   SampleAQ7  0.861464  0.887607  18
   SampleAJ4_SampleAQ0   SampleAJ4  0.787603   SampleAQ0  0.817437  0.963503  15
   SampleAJ4_SampleAQ1   SampleAJ4  0.698371   SampleAQ1  0.800682  0.872220  17
   SampleAJ4_SampleAQ2   SampleAJ4  0.775382   SampleAQ2  0.782670  0.990688  13
   SampleAJ4_SampleAQ3   SampleAJ4  0.957048   SampleAQ3  0.685034  0.715777  37
   SampleAJ4_SampleAQ4   SampleAJ4  0.704846   SampleAQ4  0.799884  0.881185  10
   SampleAJ4_SampleAQ5   SampleAJ4  0.727884   SampleAQ5  0.837057  0.869574  17
   SampleAJ4_SampleAQ6   SampleAJ4  0.813131   SampleAQ6  0.809849  0.995963   9
   SampleAJ4_SampleAQ7   SampleAJ4  0.749060   SampleAQ7  0.755148  0.991939  18
   SampleAI8_SampleAQ8   SampleAI8  0.885240   SampleAQ8  0.804744  0.909069  17
   SampleAI8_SampleAQ9   SampleAI8  0.954363   SampleAQ9  0.948936  0.994313  13
  SampleAI8_SampleAQ10   SampleAI8  0.862286  SampleAQ10  0.893874  0.964662  16
   SampleAI8_SampleAR0   SampleAI8  0.741798   SampleAR0  0.870247  0.852400  19
   SampleAI8_SampleAR1   SampleAI8  0.718330   SampleAR1  0.671033  0.934157  22
   SampleAI8_SampleAR2   SampleAI8  0.871104   SampleAR2  0.926277  0.940436  22
   SampleAI8_SampleAR3   SampleAI8  0.794372   SampleAR3  0.728255  0.916767  15
   SampleAI8_SampleAR4   SampleAI8  0.867783   SampleAR4  0.826754  0.952720  25
   SampleAI9_SampleAQ8   SampleAI9  0.843088   SampleAQ8  0.875759  0.962694  21
   SampleAI9_SampleAQ9   SampleAI9  0.813868   SampleAQ9  0.814933  0.998694  14
  SampleAI9_SampleAQ10   SampleAI9  0.776582  SampleAQ10  0.886208  0.876298  18
   SampleAI9_SampleAR0   SampleAI9  0.688703   SampleAR0  0.753129  0.914455  22
   SampleAI9_SampleAR1   SampleAI9  0.673641   SampleAR1  0.748877  0.899534  22
   SampleAI9_SampleAR2   SampleAI9  0.654728   SampleAR2  0.823848  0.794719  28
   SampleAI9_SampleAR3   SampleAI9  0.852584   SampleAR3  0.817687  0.959069  22
   SampleAI9_SampleAR4   SampleAI9  0.693731   SampleAR4  0.726937  0.954320  29
  SampleAI10_SampleAQ8  SampleAI10  0.855132   SampleAQ8  0.932708  0.916827  16
  SampleAI10_SampleAQ9  SampleAI10  0.687837   SampleAQ9  0.749139  0.918171  26
 SampleAI10_SampleAQ10  SampleAI10  0.924484  SampleAQ10  0.828943  0.896655  16
  SampleAI10_SampleAR0  SampleAI10  0.835483   SampleAR0  0.876630  0.953062  24
  SampleAI10_SampleAR1  SampleAI10  0.910170   SampleAR1  0.873853  0.960099  14
  SampleAI10_SampleAR2  SampleAI10  0.835885   SampleAR2  0.763461  0.913356  23
  SampleAI10_SampleAR3  SampleAI10  0.883023   SampleAR3  0.833524  0.943944  15
  SampleAI10_SampleAR4  SampleAI10  0.736394   SampleAR4  0.741610  0.992966  26
   SampleAJ0_SampleAQ8   SampleAJ0  0.829351   SampleAQ8  0.780050  0.940555  13
   SampleAJ0_SampleAQ9   SampleAJ0  0.819908   SampleAQ9  0.697985  0.851297  16
  SampleAJ0_SampleAQ10   SampleAJ0  0.793463  SampleAQ10  0.798579  0.993593  11
   SampleAJ0_SampleAR0   SampleAJ0  0.754838   SampleAR0  0.823033  0.917142  26
